id,node_type,leiden_comm
7943ec4a67151a559b25cd34369e661c9a7924c8,reference,10
e0889fcee1acd985af76a3907d5d0029bf260be9,reference,0
c4028f56b7eda912ba0d8471cd752eacddeb131f,reference,14
0046306876ff2d5600699327e52bc29fa5e9ec91,reference,2
1fd31b74f5e1eeb67341982fd35a613c6fad10e0,reference,3
f68e35cdd571c3cf66f071384725135191ebac4d,reference,0
c2ff62062b33023add6aad41448672ac47458333,reference,34
99ca5162211a895a5dfbff9d7e36e21e09ca646e,reference,17
912d0e6c98dc5f0779e7649ccdaf65c11b951c3f,reference,7
e0053d45113546acb2cf30ab8c99cbf83eef685a,reference,30
094ff971d6a8b8ff870946c9b3ce5aa173617bfb,reference,16
5b0f9c41cb570d039577c226b890faf4b4e0bb6e,reference,10
42827df167cc7d87774626a7c913d1cdaaa47d10,reference,20
arXiv:2404.17000,reference,15
bd1331b233e84bab7eba503abc60b31ac08e7881,reference,28
77e339750747c6497ca47b596c2cdf07fa2d979e,reference,5
81f5c250a984cd7460b03b8245d75c55a7758b1d,reference,5
6814dfc8cc4264774309a915be6aa5f54c169c84,reference,19
3c7de2b2d9092e7ac7503067bdb708235f0bd91f,reference,20
8dbd57469bb32e6d57f23f5e765bf1c9ac8e080c,reference,7
77c1fd8dd9de152168f61420ba00310ce6492450,reference,18
4a89f69277735d3254ea9d734256637ebccbe2ce,reference,30
acbdbf49f9bc3f151b93d9ca9a06009f4f6eb269,reference,12
207da6d2c07289bf72a2b5974bb3f011ebb5dd0d,reference,16
790689cbe7d44fa50f67238ae0c408a04426be0a,reference,5
aa02474345b8601509b607ef015ba1d7c7ed7af2,reference,27
82a9b8984e26fdf234431459bdb445fbcfc3cb76,reference,18
110b99487cbc9a0951ff868ed752100da2bdc66d,reference,28
91ff466f97f31fbff0f83e252f13edc9bcfef45d,reference,27
9f82c4872e455b2ee9dbf862b7dd9fd549f7c43a,reference,13
b8ed23a40c90ce370decc147bea9555fa3c90b0a,reference,20
e2f400ca5ec148d95350a44e3b03abf4ce0a6c72,reference,19
168a8a4b3006a760a9aa4cfe58c805c9086b8a30,reference,9
1bfa62ddfa3f6691e0e40c06f8ead594b6449cfa,reference,3
arXiv:2308.16149,reference,7
69e6dd39bf13d290fb9d885da90cc037f0dd2975,reference,13
ea566f87f6253bb2d32cf7b61cd3e2535a0c3f42,reference,3
62635347c2dfcced8869790d24313f35c34be68b,reference,13
cd36b981e39edc5517d2a508e879b4d9bdc1b1c6,reference,12
e6468cc92f5093bd4a794f690795210b1999d1d1,reference,3
e8f5bf7c8c6377501714a0ba3e8c5bb74c5ac155,reference,15
10531a7bcbc807f66964ded03a70809c7e98f0a5,reference,10
ba74ca75aefa2b7bf8f0ed60ff0ebbe29f8854aa,reference,7
51db4c39dc0bdf5c95c8bbe89bf4211b48d0b4df,reference,11
f3421b03dcd43f267c3c312f543f24283de9fa24,reference,0
02801b64c80cd8233ffb2ac2320a7d96ab2e38e2,reference,26
ad13b213681b6f634bc83a264df246e83dd9a9d9,reference,2
0c069221f8f7678eb2db505eddba453a993b0ab1,reference,7
82e32585088ae5b8bf5497919f85022e397a75ad,reference,11
cd9113cd9677883c865cde747cddc0542e43fc4c,reference,21
d32d3bb226f1738f72c415c6b03b5ad66ff604a4,reference,7
01e96a94b155be1bfde39aae92ab340b8cb8a0ba,reference,9
0c181f508ec9de8e48f62523ba8a9bcb1f51f83a,reference,30
3840a54d9a3bf0b1d5bd24c2dceeab05866c7c36,reference,15
5312fec64ae16cd2a32bdc8c1fa6605bf77333ed,reference,5
467ac47b2e01ce6ae74e8d70561ca0f8f66c7b8c,reference,0
45e1c99a1c8935bf137c0b51a08a03ffb6821993,reference,5
70da4fb798a86cbe8cad96c27ced0415885bbd9d,reference,1
82256b0680c7b683566d54541816e8817b49a44d,reference,5
34a91c40c511e1bf6e6d6d52f8950c7cb1fb1fb5,reference,30
a389456fdc46e458d0a813a608b71b44b2ff8e62,reference,17
aa92dc559b8845bf134f3bfad4fc188615453dfb,reference,7
46dd24726a6b36bcaf8343be0d5d86b977153b9d,reference,12
b38ce6f380d188584712c99b82ced55ecb085fea,reference,5
d73b02fb80bec1b65bd6187148fd6371e9c669df,reference,32
754449b934480dd701de5b5a7b01aee40e8e6ecc,reference,0
c1009bbd5fb97ff8b0c23c57354499ffb7f35091,reference,30
798ba6cdc51fb330c55a30e34d462a85d9e8078c,reference,13
7c1707db9aafd209aa93db3251e7ebd593d55876,reference,27
06236fa6fd407f4b629be41049c880a8569c20ab,reference,9
34471a2fa18ea22efad5287cf4aeb18542c98a9b,reference,5
156d217b0a911af97fa1b5a71dc909ccef7a8028,reference,23
c547e1f79e6039d05c5ae433a36612d7f8e4d3f5,reference,0
arXiv:2402.09977,reference,8
4d9fc5972ab0f17f3c8aa27b4d9372f029d4dded,reference,16
0033346700dc450ac22c9b704eab0e906d868662,reference,31
e6d0bb1293b66e28184733a790dba651d502b711,reference,12
099f4ef673778856bddb8638657aa6cc3eb112c9,reference,11
e154dd91de91558f9d671370754eace62a54c911,reference,15
ffd8f81ed69ddfef6cddc3e8d0eae78f7b13435a,reference,7
fb42361ee105c8fbd1beee5d0d2ec24603945ba3,reference,18
6db2b93a2d4007371030644173f1001c959214d2,reference,9
900cd128482bbab4d2752d01ce80c55498b78dd2,reference,5
39b492db00faead70bc3f4fb4b0364d94398ffdb,reference,31
f3f5db6241f37b6302469c4b712a2260146bf84b,reference,2
8dd7861ffb563d7768c7b77a5988bd4354be73a3,reference,26
b611a8095630557229dc5fb6b07c272f1cd614da,reference,18
6d994b4f5a46cd14e8f09f1e9e49120546b15e31,reference,27
a1714677252a39d1835824efb185beb0113ca189,reference,2
03d86d8e642f7e599e5eedfd93634f16d175dfd3,reference,30
b4caa67681cbe4973b21e96e69ad7b213b19f28f,reference,0
9b4a861151fabae1dfd61c917d031c86d26be704,reference,9
a6b6eedb0559cb44bd3fcab64151529019bae42a,reference,7
0768bad836a00fcb8bf3661bc8b5ba953b2d109e,reference,32
84913d6f08942ddf8dd51418820537abfaa5ae19,reference,19
772604020c7d259010d082417f6cee858cbf3ea9,reference,32
d9e0b07313a04b033a9f2dcc74c41b2bed8c3614,reference,29
90350aa626bed47b02d0c162462e5b0ca82be6b2,reference,5
c7809011e1f5f52c08b424f8f9a693d1ac694830,reference,22
69f2ba0f33a54e01de32c616b64e85d5d7194067,reference,24
73e46a1a4d6c16f4165b8b9e806829e64bbc4738,reference,5
9c2e71301363b2b32569a9cb0af30bfc28c0c775,reference,13
dd1a17ca0406a1e02d85fa6c106060de8275607d,reference,15
440e56314481cc201d6dfef2c1b3342d3cf33049,reference,19
a6d3794c23626060781da0f1ff2bcdf7457b6c43,reference,18
5d040edd499b913ced6622603fd2753ee89dfdff,reference,19
arXiv:2305.14982,reference,7
ca5c1cbcc64e7d12b342be247b9344954b0f873e,reference,19
b339e36a32e2f35d8ab0448a1727eba878a75715,reference,21
9f530ebf624bf58e91b2a1f20b0799a45ca48f9a,reference,27
bd7194d12ac0f458044df7adcef969df4ddb71a1,reference,5
2824adb4b1f63511fa3cc4bf8c38e8b09c854673,reference,6
f6b51c8753a871dc94ff32152c00c01e94f90f09,reference,22
c8d594f09413b1555970f43e68847c211235d60f,reference,20
680345b8799e659b60018c77cddcfff2b781d529,reference,0
bf22ef16a6a912763780aea454198edc3e2bb3c9,reference,6
141a5033d9994242b18bb3b217e79582f1ee9306,reference,23
55c36748f2a7c060c3313349c730b053ed03fbf7,reference,26
9195493566524dd8c10fb6a5a68660add5232e3d,reference,30
6c7046195f64cccac1ed3275d88d77655534b5a4,reference,9
4cee3a762e112369b7dd9b62c5638c2d8c9a2daa,reference,6
27042304bed6d4e5b1de84ce3e9df7e9d6e7a8f0,reference,5
1d60bd8f2aad3fca69d7df78722a7c4fe96c2660,reference,32
1923cd604412fe090b08dc62d2ce3df9f2f29cc8,reference,12
1a7a24c73521eecf0a2d555e921b27e2c4d8e3c3,reference,21
06ea3b3c4680cc8939b830f0edf260a0d142d76a,reference,31
a7b7e17fbbc22664451ad0e01e8e012d934ac2c0,reference,8
9ebf47129c15f61f4b77bbfe305c522480c20347,reference,20
5a1be8e176336a8f9a795aff08eafa705b9b784a,reference,15
3e557968d8df23d52b1fe37c1f118c35b832f8a2,reference,21
7a29f47f6509011fe5b19462abf6607867b68373,reference,17
8b28792f8405b737229afb92c99c579b86d8aa98,reference,20
7e5008713c404445dd8786753526f1a45b93de12,reference,26
36260206be303b3820df8fbba161591da0ca987c,reference,5
7deaa55c18b1cbb315df8ac7a05441c0ec6b38a0,reference,5
65d5728ea17f016382870aa27aac1e78d590b50c,reference,3
a7fc7116bcb32ade8792a3026d655a4eb1b1ce6f,reference,18
e275d6715064db3054d175f45a9930c219db5a21,reference,5
4cc1fb128fa3abf6f90d567744767e8fd6315e1d,reference,12
a467d2c79ff319aaa5361e8b1fc1e4ddb6305048,reference,14
c24ee58ee53e7847564776ebf1f22e3840826e8e,reference,13
ef8a8bd193b1a0a5e2c834a7a28869a2ec85bab7,reference,5
ef0b7f89386dafc7fcf65a7f9cb834628206dd87,reference,19
8f3d959238e67bf6b9bc9818025d0d2e403e478f,reference,5
d0086b86103a620a86bc918746df0aa642e2a8a3,reference,24
a3ca77456142b78367dd5d53138b50dfac8086ca,reference,10
0840bc126b6a8b0c65d33247e3ce3175563f2dc0,reference,9
bcf2c7e3f4ed64c8294c35a59220a26dd4f40060,reference,5
c63c33ff286330490bc3725ead555321b36ab133,reference,10
43014fc85c4860487336579ec98f509fec1803f7,reference,11
7fe071ea76e49bc3e573beb53f07721630954247,reference,27
dd36ff1bbd79eb9990e3429f5050d76fa10d6a2a,reference,6
109f09386d4785b39ccff0e94a4a04a5bdb6516c,reference,16
5437e8adab596d7294124c0e798708e050e25321,reference,5
9df82ffe563d90d109b078d0f106a713cecaff9b,reference,19
5bc5ac4f2e6c34e92b6160545e638d0e4dded78e,reference,7
arXiv:2308.16118,reference,35
625bdb87e5750faf96fd0c59cb274ff9dda9cbb3,reference,27
3efbcfeeb0ea1051a71101d3318da4411081f0b8,reference,4
644a33399711b31f8a5a1b464f6ffd7c2264fedc,reference,24
c672ec79f55cef8f7a32cd8dddfa981b893f1567,reference,5
0b8265a63570d08d8d84aeacbec5495611ae3312,reference,14
5694e46284460a648fe29117cbc55f6c9be3fa3c,reference,5
c1e8d9df347b8de53fc2116615b1343ba327040d,reference,11
b300622f69f63d7b7bf812dcf7acbc485a3aee9e,reference,30
4e40cdf1e44c820096865da63180ddaf583e1ed5,reference,8
07cdf957a11506f87fbc030dcfaaa6399847648c,reference,5
67dc33f02c8b5f24cd213b6b5fb5c74cead581aa,reference,9
arXiv:2305.18098,reference,25
b2474a00d7de3373bab934c09acef1994fa82207,reference,7
37f0f1f55f44bff84aac27a346dd47d0c6c136e3,reference,14
394be105b87e9bfe72c20efe6338de10604e1a11,reference,3
fb498ce0560e7360b585afa0c9b4d41f77cb217e,reference,5
bbc3b23486df1f9cf66beac79886553e46875b3c,reference,10
80d0116d77beeded0c23cf48946d9d10d4faee14,reference,5
7a74fa8620b8dd63a45a5eaece1d0a94ad37646d,reference,17
e401cd4bb12542d6009f947b617ac7df17c59f18,reference,18
8c8527f7615d53cbc21b9c3536486540f1c75000,reference,10
7bbc7595196a0606a07506c4fb1473e5e87f6082,reference,5
bc28a229b05e736af6f482b38246e17edd352a5d,reference,30
b78a9007186f8db25e1890757959b5b0513e220c,reference,10
62efeb78245927ea8d897f4017e8cbbd063e1205,reference,17
8c23e7627896b7571648896b7d61b6ef76ece982,reference,4
3072ad4982cd916606ac88ea1883d4d725c4eda4,reference,29
b486982fa7c68a8a08df1111ba9607119419c488,reference,14
785650a805851c7e945523e495c5a523c60f72a4,reference,25
45a476cb04cccee74b9ddabce4d58d928be99f7d,reference,6
c2023b97ee421db90432c2a34fefbb2df97a5936,reference,0
dfd8944d39b378489b878d6e105d040fa0e524db,reference,25
8df52a5798341947a1f88c46e03ba857b2e83d4d,reference,13
6f870f7f02a8c59c3e23f407f3ef00dd1dcf8fc4,reference,23
7dbb386a617eacc954940c9540d9cb262529b8b1,reference,9
6f658a5116b8c7d4577bd19ec49dfc0eca603bfe,reference,22
2d7ecee735bb696d8d4b0247cba662e694e79bb8,reference,21
827ac6fd6bd5a0a7607085c10e27641a60b5e4fe,reference,21
6286168d822890ba7bad2bdadcccbbb01edfbd45,reference,24
a57986e338f0a43a9ae02fb20efbb1cea8054289,reference,9
5b5e8b284cdf9d6474447c09a42292513338935a,reference,26
0b3e7b5cbef627b1ceedceadc5f58787f432163b,reference,3
da17ec7b2867c3e02951c5598936b891ebe865ce,reference,14
3812b3ae347abfd2644878fc34a330d0417d4b4c,reference,5
1406bb4cb6801bc4767b661308118c888a9b09da,reference,5
e58b0ee9a1fdb15a72ee721053df3569127cde42,reference,2
a75649771901a4881b44c0ceafa469fcc6e6f968,reference,24
0b08c58b9c3574d1034a3c3ae6f6ac4aa873f6e9,reference,5
0b4f0f6b04476c4f2cdfeabf99d4b835227f0bb2,reference,21
9e12539d92088001e08b1e903c490127c479de4c,reference,12
4558b932075a862c72bb98bbce5f08590f563b14,reference,0
fed8b674293e7e70b39a785cfff0e7533c479021,reference,27
8cbb814f7f064aa84650614376094e563b532490,reference,10
695663f05473270744f228e9beeb7578ceee7c68,reference,30
db1afe3b3cd4cd90e41fbba65d3075dd5aebb61e,reference,8
764a616937a5923aaf22288b35f6b991ae41521d,reference,9
2b8da013966c0c5e020ebc842d49d8ed166c8783,reference,9
b55e490637babd50dab3cdaaa3a60a2be6eb1cbb,reference,16
1036f6dfe75af06fbcdb3447dbe9be8613bf857c,reference,24
2e806b7de372deb66de8685d9413573e3a5c582a,reference,17
40c0bab2595a146a5a46c89014172ced20b86866,reference,9
fd307fd1f1c6c3d66fb8cbc6baeeffe70cbac982,reference,9
9c3a9b4821daa03cb5369041d59d2714329a3811,reference,3
0d87efd7ebd38d367e5184fa27dbcf4164efc4e0,reference,30
4dd568106b0815fc4985d378e309a998dad67fe5,reference,10
5f9f82c8336022f51aef1565a784cf522810de63,reference,32
7637ed79d30d0139901175ae4abedd822c217ab4,reference,3
e51a026541e7fe08e867ad5bdce670b2d6383db9,reference,24
58b8fa5915703c4cd32206ecc23f8d0fb57dac73,reference,18
094883e42bb9a41f602c0715c1059bc431e33fb2,reference,3
f1b1dd002edce21ca241d5df7caff05567af37a9,reference,5
7890ece03cfb88e0620f8e791105569bd7128c76,reference,0
131c6f328c11706de2c43cd16e0b7c5d5e610b6a,reference,14
381a3a8578fe9b43ddead7306acfd8b5a8e2bce0,reference,19
84a6cb632ceb27e69e537e7691006d7e71e07dcc,reference,11
c4ba80cc28fea9c6b6dabdd755dffb6a5ee9d8e2,reference,6
bd44f34b47c8a4b6947695853fc2814ac69664a6,reference,4
d72f328592b1fcb44dfcfa24345f431ddc8791f1,reference,0
10642d9cc58de426a1bd0dc27c7a5704b3efc28c,reference,5
1f1668f84731baa67b1f66b81f383dd86893534d,reference,21
df2b0e26d0599ce3e70df8a9da02e51594e0e992,reference,8
74276a37bfa50f90dfae37f767b2b67784bd402a,reference,7
30f86d38f0660af5ea2e16d996434c72eee8c5ee,reference,32
92056d644aed7caa6c5367fe77774883246af793,reference,20
c0c9f77cb097f2ce53feb91802bcfbae57fcc42f,reference,0
ebedc4d7a2356090904baba4104ef0832bc236df,reference,14
31f6efb33184428b890d60999b7624212ce42b2d,reference,16
900a7b999cf495970f4cb4c577f45b9466299d05,reference,10
arXiv:2211.03263,reference,7
6a4719871c5d51ad2cd140561652500df06409bd,reference,14
df4aa5bd131d04dd0559834a54758fd7f759dc5a,reference,31
e96efde79b20f21f6403cff83dead50ec0cd53e3,reference,24
0c8c9c2eebe7f554a90435da6bccd845261aa783,reference,19
160f33424ebb9da206a430c00fafdbc05307a6ef,reference,7
44e24aabd05bef8cb45646486f1a24b7caecee45,reference,32
4884e516d10626bf0ee4e4bedc174534598e29b2,reference,2
827afa7dd36e4afbb1a49c735bfbb2c69749756e,reference,5
d02b9420df66330620f8853d19de610c98d2e1c1,reference,2
7cdaa08890895e1ad92afb5fad429690ad7b1dac,reference,6
38449fadc86ae2a469fecdddf1351c82907078db,reference,31
a3fd45f6a54c179ae6ddf94114fb7a23b363d617,reference,14
93c525267e93c78309a5b28a3eb0780704125744,reference,10
4d40f7df809576d4db22b95c4ca9cc4c66e6928d,reference,0
6e187ded899fb4c0d02b55a711f3e3522a49f50e,reference,9
dc15bcccfc4ae5c5410a57caec0fac75a73d3c08,reference,19
a9e3e5dd7b30890553b7ae1c41f932e99192bb44,reference,23
5dccd2aa12fa3b36661b2f1caaec71abdb20d504,reference,21
794c5d5ca20e71eae416da91cf1fed0a8ef15658,reference,13
19b3b074d38b250d024920732ae51a8ffa0996dd,reference,10
f51497f463566581874c941353dd9d80069c5b77,reference,7
340f48901f72278f6bf78a04ee5b01df208cc508,reference,5
arXiv:2502.17419,reference,5
33dfa18a3a965e0fcca11049c649fc3995af9264,reference,30
cfc12c38a4d848ff3c4225488a2c72e7d4300f4b,reference,6
35922cd0d6b17e45320917338e9f98cb5c1a4f6f,reference,5
c72582122ff631117a05deb2aefa04b01362e3fa,reference,9
75c08892179fc478f87d7020b5daff9fca4f3389,reference,2
bcc14c3a878c7f155a52a07be8b26eec2f46ec66,reference,7
be696e04a07152f6d654e33d1cd4e6eeaf5a06b1,reference,6
b5bc042512829db325b695484984b293ba3063ae,reference,19
f68c15c1411572833bc31015c19384f1c92cecbe,reference,5
6e2a57b46a96694e6dfd3c65796c877dd0094f3d,reference,7
e8df1cf6742b50a15500b8dd3dde3942e9c91418,reference,5
4357fe12f181cfa0d191d4f42b92664a61b3d903,reference,30
2994de2396bd15814d8c0fc2912616961d6ba3f6,reference,7
f94a09614d0b6f5c7ac6ab4b0f6df21480f0c7a5,reference,19
e99603b5b524485bcf1afb2f01acadc34dfb033c,reference,1
arXiv:2205.06644,reference,7
97bfa89addc6e5d76361e4c1e296949cad887b86,reference,17
076531351a4516718e97ca809a45064a8a7cf342,reference,6
0653e100190eee98aea882f8975f589e91aad62a,reference,12
86be5c90c4128ec59b1c320a16996bb5de68624e,reference,9
eb95c327260725498404eb43ec370d419b8d92c7,reference,28
cf91b172ee19697214c6130f7b106be227eaf933,reference,20
33301b25a297b701bdc287e985c006375cb7bb21,reference,23
72f09bfb22bb81bf9a29dccb59cf0789adc45296,reference,18
1b2ca6f21c8e07fcb2eb4f57fac63db7cec043f0,reference,10
1180c1d2b2fad2527e98c0065319ea8150a3b888,reference,12
b85fa2d6ba4f464149574ab087b61b3901f2f5d2,reference,32
d5db1cc4a5ea1fcf017ceac7f07496292f37a9a2,reference,24
3687e55cf21c4d0041d9bf0b74988319bfe3402b,reference,10
3d7a364e83161f9a186837915a9c45083f6e1621,reference,27
410cfe48846dc45d33345c46a6307a90cf5588ed,reference,16
c360814d32fe45b7db2fcbaebb5d01402aff9b4f,reference,7
c57293882b2561e1ba03017902df9fc2f289dea2,reference,9
69ecf88a0d9752db7dc32b4917ee24b4974cea18,reference,20
668db48c6a79826456341680ee1175dfc4cced71,reference,9
52b65b29a3d9a7d9e8c016a156454ef8ad80858d,reference,18
39bf4f3faf175b6b3469f4d39790950f6f543b4c,reference,10
81b1071d834db087d54a382d0f6a85f12ca00c27,reference,10
0d4b5c9a071557f4eb12f63f785dbc89071d4272,reference,7
22655979df781d222eaf812b0d325fa9adf11594,reference,28
da986080ad454a32b69132e68bd5602890312340,reference,14
8f5177778ba5915a763e08d20977173bc18f5c87,reference,17
c11d0ba3e581e691f1bee0022dc0807ff4c428f2,reference,19
7d8905a1fd288068f12c8347caeabefd36d0dd6c,reference,8
a8b4c03d0821a30799ee0966e5894b122094cb3c,reference,19
dc6c49acca0d3d6f3fad0971d0962f0990c45a7d,reference,19
f197bf0fc2f228483f6af3285000d54d8d97f9eb,reference,29
3beff9defd7666a197ab78bb0ab337e7dcf24598,reference,10
069cff8081de01bd9210b00677b77f9d0b2c869c,reference,7
c0d96d1ea69855a5a3abf614f17095c29b3339a4,reference,0
a859385232318a340ee9b27ef3c447342e328094,reference,10
ba4aa83248a1d08b521392eb971e47d10b7c74e1,reference,5
29c7f009df21d0112c48dec254ff80cc45fac3af,reference,24
48da5f9e5e8953f3c0d5855e2cd033541fc898c1,reference,31
9e9be507fcda5177d87160d5b62c9998585c37fd,reference,5
1be73fa3e856c33d0aed1d9e46693523e7fa3c60,reference,24
9f1dae0baf8df36edb890085318c528db6e4a91e,reference,10
97ad70a9fa3f99adf18030e5e38ebe3d90daa2db,reference,31
d2e54b3a596a1dce0def9d035dfe1fb7c0c6142a,reference,10
bbcea6eb922b0736cc9e9acc649c8d90cbc8264c,reference,18
f67fc0ac665d7b999ce4d67866688f564fd0f55f,reference,5
e32a1a6867a0396a6edb0114d73ed4815c14b702,reference,7
48925fef94500cf19ee220ed74217816f1ab5e60,reference,12
454c8fef2957aa2fb13eb2c7a454393a2ee83805,reference,14
8b586837ac372141eedafd124c57335cbc893bed,reference,18
58d34a4fb936ffe95917d8fb4016ff5e3520429a,reference,9
29d2be00dea3b214ac5a9bdd6f2b7388702b351b,reference,5
2763b888dbff47c7c6e095287453edb94941cf82,reference,0
db6ad6ded1cfa26fdc7437f27fb823ec533e96fe,reference,10
607ecf7f3adb7baa6405e151861715880b50d98b,reference,19
2c6ac205e11ecb522d990e4a257f907f738c2539,reference,18
d095f9ffcb5905bf0858ad1769d3d90e2e8737e2,reference,27
270f3bea8ca801870a6cc56b4d36f7f2019c9ed0,reference,12
519799a9e2a72b808d81c6bcba5de263503de053,reference,23
f5c1a53daef462ce1120d64c13aa11ed88702547,reference,9
7a25155364476839b6d1fc0653cd8611327ab9ba,reference,7
3422d5e0cdfdc935d6a84a1e3d3f96659265fe3a,reference,26
27ed05b1354ebc2451653a5356702f8260c7f97b,reference,10
e7fadf3ba6f389d9db67fe578c466e7f9610e0fc,reference,5
144b9bc80570da1acf83bb6fb26dcbdbc229e217,reference,30
91ad92f620399550d3045bb26dcef8b98867e631,reference,15
adfffadbac235d89bed96aeecb6911c9b2cf6267,reference,7
c4a60c4f23050325ea8f8b60dee81014b6c77030,reference,7
38e10ef3abd10721ca21bae75f356da6bb9a1c01,reference,8
e826ac71dad8c4ce36d82fb7add43e3d306bb7e1,reference,29
3d473cbb7a377cf960abff31748a1a39bb6c7d7c,reference,5
2a48a930be14bdabcd46ad3c0bcb20a5d718db44,reference,19
ecfe2becc1040d3810c10f006d4be43b4eef3c41,reference,5
7de36d6b14aadc8cdb6ad1340b9ca64b15375bca,reference,12
b896b846ae180d804c7290d8b9ae9ffc55325866,reference,9
b512451d431df9e411bea4c99f7135d010275445,reference,24
ad7129af0644dbcafa9aa2f111cb76526ea444a1,reference,7
e39b586e561b36a3b71fa3d9ee7cb15c35d84203,reference,18
8c359afb4e9918aabb37436d438fcabb7beca07d,reference,8
c41bceec216145de08d859c5bdb959df193f1896,reference,15
501c4406c4aa977a6687c1c91a5da8d576350900,reference,5
422f4c91d8c71f93e55ad59081368f2f951c1840,reference,10
cfb4edb7541fafcf593b466320c63ae32d27f57e,reference,6
arXiv:2402.11651,reference,12
114358b554536e56060ffa419b50a667b767e457,reference,17
1c6970dc9d4da9f5e94399e344fe8ba901d8fe81,reference,27
75b374b9fc891a958fd04a6b29a480e4f84927a2,reference,12
24d7b1487202e3aaf329df3d8135ae6eabefaa45,reference,32
696ca58d93f6404fea0fc75c62d1d7b378f47628,reference,31
e8b12467bdc20bde976750b8a28decdb33246d1d,reference,10
162e1d7f7921bc2537e8ab2080fc51c4fbb52d9e,reference,12
61f42619eca0afaf2cff9a899bbdea88182885f8,reference,6
10805e84854d6246c96186ebc7de9a96af760763,reference,9
1f32937d02f8e2665af37f7939bf6a556c7ca07b,reference,25
00cbeb2fdfc7b81a4ddf70056fbe8fefea9db9b1,reference,5
c3c3d371a19c693783cc3a9d9f8227cbbdcfc232,reference,4
c666f1d9aaa1bc2fdbb81234b0a8aaef8c42e647,reference,10
149f5a50eef5b115fc67c21693c4e701a6161c43,reference,10
814a4f680b9ba6baba23b93499f4b48af1a27678,reference,24
1898d36d4fb8b2cd388305c67ff1952fa53b8ff0,reference,7
ac45bbf9940512d9d686cf8cd3a95969bc313570,reference,26
dd2e123f93e68ec4d31adcad1ef294196f1b2a1e,reference,25
9c0a434b240299cec0029a1be93ab263d7ec9963,reference,31
0b4a4a33c74a0ea64b8837ba2f9b6449f1504877,reference,32
93fe0cb7b219f759d3163e6889a889fa35a331d2,reference,5
e01515c6138bc525f7aec30fc85f2adf028d4156,reference,1
23525374cfd3af714f3ffb7a203b1ef3253333fe,reference,12
52fa450740913a6cdcb4d9395b45e203f46cab79,reference,28
37a30e97ae043075f09738984a59991ff20ecf0c,reference,14
dd4cfde3e135f799a9a71b4f57e13a29de89f7e3,reference,5
da487cccda0e5098ed8c3bfc5b7974914e628088,reference,9
11c9c31dff70de92ada9160c78ff8bb46b2912d6,reference,3
0541579506575301ba7457d5a7f16b45e08a300c,reference,7
a9f30dd169e8090c64266f5d2da81f0595f74445,reference,20
fd846869e6f25d9b1a524aef8b54a08b81a1b1fa,reference,9
ac771182d1780c863954243809d1e144433919f9,reference,29
3a096a3d67348640084c209abb09f79447fbbc11,reference,8
ab0e3d3e4d42369de5933a3b4c237780b41c0d77,reference,12
ddc9aeac18638575bbb90ede4c6829ec15c2947e,reference,15
34ec49e7e903c4170f69aa9c4f6aec4c8e9d043e,reference,5
2874422b6b822631106d6d4b0cea7f356787c107,reference,22
2bd2b120ccd5aa88a5927889a973b2204732e435,reference,24
4814f1744ebfbbf0e987ee4242a930dd2d3d09a5,reference,5
d0644b9538931faf6e81a4f4b30c9cc1f144053e,reference,5
744a98cc2736fa71d3984602e10b68319a47c65e,reference,7
0c98c94659a41c795981dce510edbca9c0350b74,reference,5
908dad62c0e43d80e3e3cb3c0402f7c71c70499c,reference,5
763fdb72349b19b12abb1dd6e81fc40c44a48713,reference,10
df60206b51cc95dcf7c47ba1168cc7af508175a2,reference,13
b7c7721e5f19e02ef56c17cd74d24476a53856dd,reference,11
1adfc2185a0ce393f0ca15ebdbd3f0d991b53fe8,reference,7
0bb30ec681b92b1a2690c48ddafa1e8d8464401a,reference,2
cd1d7f5c4ce2d31ce9ee72db165a8272624da7d3,reference,3
21863029732f76af26e109ff5266e955b1012e13,reference,21
c17848e995c69a63134c8ea9b1068c07df058010,reference,10
0d1c76d45afa012ded7ab741194baf142117c495,reference,29
941610de983da4ad15f1ae0eb4e09d4b0f95fff2,reference,13
2717e5c7384ec12cfd6cf9c34897c6adad3230ed,reference,13
9b3239cff17327960804098e33e1ca903e7b9e85,reference,5
aa8f1afa9b1f6c1116c7b2770f42098b1553c541,reference,22
3ff40f0760bd8d3c46d72147b0f5b0d4aee2a24f,reference,3
66804b3bafdabda9ffd8503c52fa58346a4b6d00,reference,14
efdb1539b7b354abe4a66488600893770eac0456,reference,8
aaa57cc7bcc4446d24b98fdf6962a29ec6e6591f,reference,30
72f77a393079431e4207b3afe678ee80b420e6f8,reference,5
ed0ed87161a2beab9e1bed3e783d7487a5f1062a,reference,15
0119a57cf88ef16e6dc291252fae340bb6b3953c,reference,9
46f9f7b8f88f72e12cbdb21e3311f995eb6e65c5,reference,5
00275447a1d15506d56f3c0b66c2cf4f0631ea1b,reference,5
b26f2037f769d5ffc5f7bdcec2de8da28ec14bee,reference,12
236c5f1179a4755e6eff66b0cdcf04981cc967bf,reference,15
9cbbb902931d77521ca0b7956a1a83443cdd970b,reference,30
497d29459a894ac38a48ed58753976ccbf2aa433,reference,20
6001dce1c8f63350263e013e0e6ff69816f0a9af,reference,24
b842ec712ff4ac7793016c5d4c03c0b0b37b998b,reference,14
