arxiv_id,title,abstract,year,published,pdf_url,doi,domain,in_s2,s2_paperId,references,citationCount,influentialCitationCount,impact_score
2204.01691,"Do As I Can, Not As I Say: Grounding Language in Robotic Affordances","Large language models can encode a wealth of semantic knowledge about the world. Such knowledge could be extremely useful to robots aiming to act upon high-level, temporally extended instructions expressed in natural language. However, a significant weakness of language models is that they lack real-world experience, which makes it difficult to leverage them for decision making within a given embodiment. For example, asking a language model to describe how to clean a spill might result in a reasonable narrative, but it may not be applicable to a particular agent, such as a robot, that needs to perform this task in a particular environment. We propose to provide real-world grounding by means of pretrained skills, which are used to constrain the model to propose natural language actions that are both feasible and contextually appropriate. The robot can act as the language model's ""hands and eyes,"" while the language model supplies high-level semantic knowledge about the task. We show how low-level skills can be combined with large language models so that the language model provides high-level knowledge about the procedures for performing complex and temporally-extended instructions, while value functions associated with these skills provide the grounding necessary to connect this knowledge to a particular physical environment. We evaluate our method on a number of real-world robotic tasks, where we show the need for real-world grounding and that this approach is capable of completing long-horizon, abstract, natural language instructions on a mobile manipulator. The project's website and the video can be found at https://say-can.github.io/.",2022,2022-04-04,https://arxiv.org/pdf/2204.01691v2,,large language model,True,cb5e3f085caefd1f3d5e08637ab55d39e61234fc,"['2763b888dbff47c7c6e095287453edb94941cf82', 'f3cf71c51b882fe3111d71c4bf104297d38197f8', '094ff971d6a8b8ff870946c9b3ce5aa173617bfb', 'c9bdc9ad2c3cf3230ba9aac7b5783ab411f0d204', 'd766bffc357127e0dc86dd69561d5aeb520d6f4c', '44d6c201a4056e260e9844bdbb01461ea9b1a011', '1d803f07e4591bd67c358eef715bcd443e821894', 'b9b220b485d2add79118ffdc2aaa148b67fa53ef', '1b6e810ce0afd0dd093f789d2b2742d047e316d5', '266cc7ff4856b6a2ce9cc0a3e5f6c155ecc448a2', 'b3848d32f7294ec708627897833c4097eb4d8778', '92a8f7f09f3705cb5a6009a42220a6f01ea084e8', '68f141724814839d556a989646194be88641b143', '0213fa01c7b8aa7668b11fd9edf283fe10d5719e', '2d4ca959cb3d544473cb661cefe76daabebcdff3', '69ee9b3a915951cc84b74599a3a2699a66d4004f', '06858604cc652722ca5092072c50a066000c565e', 'ff0b2681d7b05e16c46dfb71d980cc2f605907cd', '20e6909ce6c5f12b61e5c9022d97134137360273', '76e9e2ec3de437ffb30d8b7b629f7fe3e61de5c2', '0af51c6a6041a439796a334f65327a992c8a3e63', 'c0c9f77cb097f2ce53feb91802bcfbae57fcc42f', '36c95e3ef362742a5c1844257e8b79d3251a781e', '6536f36648d39f0f9f6105562f76704fcc0b19e8', '90357a6dc817e2f7cec477a51156675fbf545cf1', '32feca141fce06c6588b4014d27953a3fc25f19b', 'e41e00bf48c896c57608e49e468545d5496ddc7b', '25ddddbd0bd1cfebf1548b2ee91bb1bbd05fdff1', '408cc1103ab953a26c7071ffd9ce808469f77a01', 'cf9b8da26d9b92e75ba49616ed2a1033f59fce14', '3e85d208b1b927fdb69ecf8336c70995818aaebd', '677b103eecc4d34e378502d60147456875e8741b', 'ca2f1088d3e581b2c6c75cf0ebc96506d620f64d', '6f870f7f02a8c59c3e23f407f3ef00dd1dcf8fc4', '950fdf14b46d5b00e8e854d9cf415804c883cdb1', '7ca4abace88db259faed67686ed7bba02b46eb82', '72c034e53213cc2f4913d73dd838b64d7b641585', '826b2efc9e3f563e9aa1845e5f88ea725bcefd9e', '02eaaf87f9cae34cca398fed146079e6eeb1f868', '90abbc2cf38462b954ae1b772fac9532e2ccd8b0', '1ccd73d95b5e23279929866bc15ec2983f9fa700', '8095bdd5861d1dbe43b77997bc0dbc2fd51acb93', 'bc23dfb70e109dbe666b979f995e2779b96e1073', '8c7bbdc11225ac234f0117d317c823f61cec61b9', '8946c35672fdc04174fe36b5d479756b98280fe9', 'f4cf4246f3882aa6337e9c05d5675a3b8463a32e', '22263ce73a19d6e514318fc678a9b98619aa927c', '2bd423f7a15f28fdf59065df3c8b623fa7e74477', '6c4b76232bb72897685d19b3d264c6ee3005bc2b', 'e43dbd76c0c7d5c4b8efa3e1fec2ea6dca65f0e3', '4d40f7df809576d4db22b95c4ca9cc4c66e6928d', 'ced1ed8a50cffcf5ed57ce4cf5584c97a8c74d96', '5aec474c31a2f4b74703c6f786c0a8ff85c450da', '65a9c7b0800c86a196bc14e7621ff895cc6ab287', 'c2c8482c713b94073f3d59895b373db4398ddfbb', 'e0889fcee1acd985af76a3907d5d0029bf260be9', '7dc156eb9d84ae8fd521ecac5ccc5b5426a42b50', 'c41a11c0e9b8b92b4faaf97749841170b760760a', 'd8f647fb2e3500d11289d47ecce9cf7e34552075', '5df5561b55ab872f2b3df559ddd475299f660b42', '0e03fc69fdfb33742dd4ae0977298b3cabdf579b', 'a76706d350b8c483a3aff73e61b91d15b5687335', 'c0d96d1ea69855a5a3abf614f17095c29b3339a4', '7c747f7fe9e1e811eee4430febb7787384bf35e8', 'bf48f1d556fdb85d5dbe8cfd93ef13c212635bcf', '019923afa86036b69c0e423f3c2188bfa7050923', '30834ae1497c35d362eea14857d93c28d2d12b57', '204e3073870fae3d05bcbc2f6a8e263d9b72e776', '4558b932075a862c72bb98bbce5f08590f563b14', 'bc9f3c466c6f6b386f4ef1195853d498cf3c182e', '3a13f7c43b767b1fb72ef107ef62a4ddd48dd2a7', '13d156f37ecea807706fd117547ac1b805d5c5aa', 'c6170fa90d3b2efede5a2e1660cb23e1c824f2ca', '9939d9b4549c04cbfbdc636ce1c88d6647c8e108', '80f15048f9774191c3ae2ab8950b6d49f2d05295', '680345b8799e659b60018c77cddcfff2b781d529', '8cb52a0424992807dceeaf2af740364b2e80c438', 'f95e21fade86c3e9d6d420bfe89eb9c169e9a15e', '58bd0afc8a1b98e16a67ebda436e60c6f6410f56', 'b14088a744640a5bfc39dd136a02eea65f4092f6', 'a389456fdc46e458d0a813a608b71b44b2ff8e62', '46cd76f721fe0a7635c5ff61492012efc52039b4', 'a5b1bf6584f24fe3ccc8d67e5bba369783f817f0', '33d0c4dd77288625923192e7c533def3c8b14edb', '851f27df3a1ec8daa693f6642194562e3fe9769a', '6704ead9baeff735cb33c203df4458c525eb9cf9', 'aab73524b4d699fc0f5aa5c0f25f6f8cb68e200b', 'cf43b0c55eaea386965ccbaf6e52c7229f951ab2', '54aaf902fcd112d91783bf35861cd9137b342e4e', 'c547e1f79e6039d05c5ae433a36612d7f8e4d3f5', '424cf0cdf8015640ab36d80cd15f92476aac46b8', '0b22f92be890b720eaa97fa75a49560f11ff2ab2', 'df2b0e26d0599ce3e70df8a9da02e51594e0e992', '9b19b116dfb01a59c5bcc0fe7f792162a2cb3614', 'de4961a6431b9553d9f13319236570a9f033fcab']",2424,174,3372.0
2201.07207,Language Models as Zero-Shot Planners: Extracting Actionable Knowledge for Embodied Agents,"Can world knowledge learned by large language models (LLMs) be used to act in interactive environments? In this paper, we investigate the possibility of grounding high-level tasks, expressed in natural language (e.g. ""make breakfast""), to a chosen set of actionable steps (e.g. ""open fridge""). While prior work focused on learning from explicit step-by-step examples of how to act, we surprisingly find that if pre-trained LMs are large enough and prompted appropriately, they can effectively decompose high-level tasks into mid-level plans without any further training. However, the plans produced naively by LLMs often cannot map precisely to admissible actions. We propose a procedure that conditions on existing demonstrations and semantically translates the plans to admissible actions. Our evaluation in the recent VirtualHome environment shows that the resulting method substantially improves executability over the LLM baseline. The conducted human evaluation reveals a trade-off between executability and correctness but shows a promising sign towards extracting actionable knowledge from language models. Website at https://huangwl18.github.io/language-planner",2022,2022-01-18,https://arxiv.org/pdf/2201.07207v2,,large language model,True,92a8f7f09f3705cb5a6009a42220a6f01ea084e8,"['bd1331b233e84bab7eba503abc60b31ac08e7881', 'b9b220b485d2add79118ffdc2aaa148b67fa53ef', 'b62d63580b81a2cbb20c3c1593dd62d118e4cb07', 'f9838a3be5c94bb2674a0e224de349b50e18f3c4', 'd6045d2ccc9c09ca1671348de86d07da6bc28eea', '2d4ca959cb3d544473cb661cefe76daabebcdff3', '4698fc4712f0212c8a3810fd67b41ee8b8896aba', '76e9e2ec3de437ffb30d8b7b629f7fe3e61de5c2', '0af51c6a6041a439796a334f65327a992c8a3e63', 'acbdbf49f9bc3f151b93d9ca9a06009f4f6eb269', '01b5412f3d17e90e09226d7c40ad4d4468a1414d', '2a6da67a4fa92b0925cfce8888b080b55923d5bd', 'ac879df2cc36f3f824fa24149517622b6bc7bd09', '1ccd031f28dccfb226f6c0c588c93a97a50bf95f', '3f0f6c19c6f5d4e4d5066984c5f3e922a2c2ff85', '3544650f12a05cf4ed3bf2f7e22fc5c02fcabf50', '59641c10ed7431a3cf841f308367dc2dc0281b74', '85e7d63f75c0916bd350a229e040c5fbb1472e7a', '398a0625e8707a0b41ac58eaec51e8feb87dd7cb', '0cd0c3c76578deb7dc2c779256cd1b1f48ea2567', '90abbc2cf38462b954ae1b772fac9532e2ccd8b0', '1ccd73d95b5e23279929866bc15ec2983f9fa700', '1301e9d11b728268ed1ff3f1a9adc155308d5250', '8095bdd5861d1dbe43b77997bc0dbc2fd51acb93', '467ac47b2e01ce6ae74e8d70561ca0f8f66c7b8c', 'd1ac487f21829ef56c8ffdcd37ea414bce68c809', '80376bdec5f534be78ba82821f540590ebce5559', '5e0cffc51e8b64a8f11326f955fa4b4f1803e3be', 'f4cf4246f3882aa6337e9c05d5675a3b8463a32e', 'a75649771901a4881b44c0ceafa469fcc6e6f968', '6c4b76232bb72897685d19b3d264c6ee3005bc2b', '53c8b98eb9180ed9f46820627715c7ae2803cee7', 'd0086b86103a620a86bc918746df0aa642e2a8a3', 'f98e135986414cccf29aec593d547c0656e4d82c', '93d63ec754f29fa22572615320afe0521f7ec66d', '077f8329a7b6fa3b7c877a57b81eb6c18b5f87de', 'f68e35cdd571c3cf66f071384725135191ebac4d', 'cf4aa38ae31b43fd07abe13b4ffdb265babb7be1', 'b4a35e548de27b6924e5f2ee41d37238a5c4a1d5', '758311575a6385bb15d4f9af8c0e671cb98184b4', 'c66b8e508718f4b7f14829e5c2cde0add31d2693', '7139a5f730652abbeabf9e140009907d2c7da3e5', '893186c6bc08a17cb3f9f94fa3f14e9ad20b0525', '89c8aad71433f7638d2e2c009e1ea20e039f832d', 'c37c23b12e00168833eccff8025a830ce27c5abc', 'a23fa96e7217ba0e9405d9e1fe3cdedd57b6e096', '204e3073870fae3d05bcbc2f6a8e263d9b72e776', '24c143f88333bb20bf8b19df97520b21c68829ac', 'f37e1b62a767a307c046404ca96bc140b3e68cb5', '8cb52a0424992807dceeaf2af740364b2e80c438', 'cde902f11b0870c695428d865a35eb819b1d24b7', '6495c355f1c30458fbb074e79003b038c20feedc', '2e9d221c206e9503ceb452302d68d10e293f2a10', 'df2b0e26d0599ce3e70df8a9da02e51594e0e992', '9405cc0d6169988371b2755e573cc28650d14dfe']",1320,96,2112.0
2304.12244,WizardLM: Empowering large pre-trained language models to follow complex instructions,"Training large language models (LLMs) with open-domain instruction following data brings colossal success. However, manually creating such instruction data is very time-consuming and labor-intensive. Moreover, humans may struggle to produce high-complexity instructions. In this paper, we show an avenue for creating large amounts of instruction data with varying levels of complexity using LLM instead of humans. Starting with an initial set of instructions, we use our proposed Evol-Instruct to rewrite them step by step into more complex instructions. Then, we mix all generated instruction data to fine-tune LLaMA. We call the resulting model WizardLM. Human evaluations on a complexity-balanced test bed and Vicuna's testset show that instructions from Evol-Instruct are superior to human-created ones. By analyzing the human evaluation results of the high complexity part, we demonstrate that outputs from our WizardLM are preferred to outputs from OpenAI ChatGPT. In GPT-4 automatic evaluation, WizardLM achieves more than 90\% capacity of ChatGPT on 17 out of 29 skills. Even though WizardLM still lags behind ChatGPT in some aspects, our findings suggest that fine-tuning with AI-evolved instructions is a promising direction for enhancing LLMs. Our code and data are public at https://github.com/nlpxucan/WizardLM",2023,2023-04-24,https://arxiv.org/pdf/2304.12244v3,,large language model,True,08a80cb34d785258c770acecd302ab41ead46eed,"['a0a79dad89857a96f8f71b14238e5237cbfc4787', 'acf90b4d165690fe27c62c4af1a28d540c784000', '3b508a48a4b48d2a16dd790a2a04ffcf51c0b4a6', 'e0dc8e113dbdd2896fb6420ac93e0b976c47f2a2', 'e01515c6138bc525f7aec30fc85f2adf028d4156', 'c77d908ba29567445a9a4ad1bd4461d441cce174', '3487c12512fa41d3a4d64f00cb842525a8590ad3', '8bc617c9139648d7a92991d70c671230bac7b2e2', 'ca6a2bc279be5a3349a22bfd6866ed633d18734b', 'd2b4b4804479714ad0e406e8ab73fa3e72069216', '31efded912389bcff148c3205b42669ad434f7d9', 'a5036f31f0e629dc661f120b8c3b1f374d479ab8', '748698bd4387afd08594e0dc8150c2afa210d9ae', 'bdb68c5e2369633b20e733774ac66eb4600c34d1', 'f9a7175198a2c9f3ab0134a12a7e9e5369428e42', '70da4fb798a86cbe8cad96c27ced0415885bbd9d', '138fa5f64fe54376022998fe553b6156a93ff19e', '3436ff7a1dd4c6547ba78968d3eec2545a6dccb9', '7c1707db9aafd209aa93db3251e7ebd593d55876', '57e849d0de13ed5f91d086936296721d4ff75a75', 'f2b0017ddd77fa38760a18145e63553105a1a236', 'e65b346d442e9962a4276dc1c1af2956d9d5f1eb', 'cdbd4f9b6ab2e2fd1ddf5400d5ed2c18960635d1', '06d7cb8c8816360feb33c3367073e0ef66d7d0b0', 'd766bffc357127e0dc86dd69561d5aeb520d6f4c', '842104ef0575823498f26cdd57b4b4dba655df9e', 'cbf98ebe967e0f3f3236e7932f37013b98244e94', 'd6045d2ccc9c09ca1671348de86d07da6bc28eea', '17dd3555fd1ccf1141cf984347fa1b3fd6b009ca', 'ff0b2681d7b05e16c46dfb71d980cc2f605907cd', 'acbdbf49f9bc3f151b93d9ca9a06009f4f6eb269', '814a4f680b9ba6baba23b93499f4b48af1a27678', '90abbc2cf38462b954ae1b772fac9532e2ccd8b0', '6c4b76232bb72897685d19b3d264c6ee3005bc2b', '8b0f27bb594b1eaaf493eaf1e2ee723a2b0a19ad', '88bb0a28bb58d847183ec505dda89b63771bb495', 'e99603b5b524485bcf1afb2f01acadc34dfb033c', '7861f1bed8e8b93c84135add06cf22796baba248', '511901aa2aeba02c555045f8841275a74964400a', '7db7fb25a8753c9efc6b3722d178f94fcc1f82d3', 'f7ad35a51c59ff24fcd2d7f438a96bbfb922bde5', '1c46943103bd7b7a2c7be86859995a4144d1938b', '810b9ffea4c74db3923336a22dc9563679cfe564']",1134,155,2044.0
2306.13394,MME: A Comprehensive Evaluation Benchmark for Multimodal Large Language Models,"Multimodal Large Language Model (MLLM) relies on the powerful LLM to perform multimodal tasks, showing amazing emergent abilities in recent studies, such as writing poems based on an image. However, it is difficult for these case studies to fully reflect the performance of MLLM, lacking a comprehensive evaluation. In this paper, we fill in this blank, presenting the first comprehensive MLLM Evaluation benchmark MME. It measures both perception and cognition abilities on a total of 14 subtasks. In order to avoid data leakage that may arise from direct use of public datasets for evaluation, the annotations of instruction-answer pairs are all manually designed. The concise instruction design allows us to fairly compare MLLMs, instead of struggling in prompt engineering. Besides, with such an instruction, we can also easily carry out quantitative statistics. A total of 30 advanced MLLMs are comprehensively evaluated on our MME, which not only suggests that existing MLLMs still have a large room for improvement, but also reveals the potential directions for the subsequent model optimization. The data are released at the project page https://github.com/BradyFU/Awesome-Multimodal-Large-Language-Models/tree/Evaluation.",2023,2023-06-23,https://arxiv.org/pdf/2306.13394v5,,large language model,True,697e0add95e880bd42e00bef838181e105f91981,"['37525ac5228387bea899710b97fec196b7f68dfc', '77500a64b0e6b005b30265dec25f00ac584ab156', '0da15253f25c1b3581216a818f1c2709adae1f51', '178d99818f7df16fdca49725cb8bf96c27445b6b', 'd02b9420df66330620f8853d19de610c98d2e1c1', '10d3c1cfb98f4e547f579a30b31f2361297983f1', 'bf7405dc35cbf9e04f8ef1998f4898b3ef6d12dd', '76a3f4a79ae9a00db2f2b5f6877021d8deb96ada', 'ad13b213681b6f634bc83a264df246e83dd9a9d9', '3df2b2a90ed3e3db6abc6c0d36165d1778cdcb37', '807f336176070bd3f95b82a16f125ee99b7d2c80', '07d639b011f48615c1154cb6cdbc067bfe331348', '3803d1f291e162bdaa4678a2c5a2bbcf63c050f4', '54c68b8623505dc6bf7a0b08aaa77ca9165f2d7f', '30cc95639cffca4ffa8c0eafbc502636c0c88fa5', 'cb712ab2b3bbaef6bff02efa7295ea420b58f654', 'b37b1dc72b1882858f5120f2cd6883134089a6ed', 'ebddfdc5d845a788e8062eddbbf7a335737cb99b', 'ebedc4d7a2356090904baba4104ef0832bc236df', 'a8d02ff6d075c3cc48f0b97801cc52765c8f9ac9', 'fd755dc7b5b206c17fd953db04e1c888d45b6e4e', 'd47524cd5c3c4b57af2e5a29f6f91c420310f236', '8ecdbfe011b7189fa0ee49ffc4e42a93d728a371', 'd3f79210b54e168c76b8c311488f42d7d1048b81', 'c6ac708b65b24c20f80831d518c1795ce8133ad5', '9c3a9b4821daa03cb5369041d59d2714329a3811', '42a30dc5470f54ec249f25d3c31e05d7c376c8e3', '206400aba5f12f734cdd2e4ab48ef6014ea60773', '8bd6a2a89503be083176f2cc26fabedb79238cbd', '7dc6da87eaa6f830354feb2db14023cab8678c91', '81e7e82245c2f230eeb8aaaa1a2b2604c143754a', 'd6d3604f369bb0415cbe814e43ca3131323b03e2', '0046306876ff2d5600699327e52bc29fa5e9ec91', '570079bbdd8758dfe865097e05719313c9c1301a', '7e32aac43e9f1df49e116add03327ee6f365dbf3', 'ca6a2bc279be5a3349a22bfd6866ed633d18734b', 'a5036f31f0e629dc661f120b8c3b1f374d479ab8', 'f9a7175198a2c9f3ab0134a12a7e9e5369428e42', '163b4d6a79a5b19af88b8585456363340d9efd04', 'af997821231898a5f8d0fd78dad4eec526acabe5', '38fe8f324d2162e63a967a9ac6648974fc4c66f3', '57e849d0de13ed5f91d086936296721d4ff75a75', 'fbfef4723d8c8467d7bd523e1d0b703cce0e0f9c', '3f5b31c4f7350dc88002c121aecbdc82f86eb5bb', '0c0300f53c01ae609c97395c98de4c9d85d92876', 'd3135733aa39dec20ce72aa138589dda27c8406d', '60ee030773ba1b68eb222a265b052ca028353362', '26218bdcc3945c7edae7aa2adbfba4cd820a2df3', '1b6e810ce0afd0dd093f789d2b2742d047e316d5', 'a8ca46b171467ceb2d7652fbfb67fe701ad86092', '26738278bfee3cc9e5b9b82d199ef3bf83e7e56e', '0732df185bdfcb9c908ec30bb441252593f58875', '90abbc2cf38462b954ae1b772fac9532e2ccd8b0', 'f3f5db6241f37b6302469c4b712a2260146bf84b', '5292c4596b5f10a0acf6682b15eb566cd981ae77', 'a440bcf181c7f7b072ef178a067497c55805685a', '28ad018c39d1578bea84e7cedf94459e3dbe1e70', 'a7ac99d7cf3f568ab1a741392144b646b856ae0c', '23e0b92df3a877b5141c066e69db483370169176', '7e232313a59d735ef7c8a9f4cc7bc980a29deb5e', '97ad70a9fa3f99adf18030e5e38ebe3d90daa2db', '696ca58d93f6404fea0fc75c62d1d7b378f47628', '9667f8264745b626c6173b1310e2ff0298b09cfc', '71b7178df5d2b112d07e45038cb5637208659ff7', 'd1120d67b700e4dfe8b39eb1e48fbdea4e1a0c43', '5ddb51ae85deca14dc7fc8adc07305c22a1ebe0a', '84dc889beff9d51fe429cff8c92735e7410ee3c2', '0bb30ec681b92b1a2690c48ddafa1e8d8464401a']",1111,165,2041.0
2204.06745,GPT-NeoX-20B: An Open-Source Autoregressive Language Model,"We introduce GPT-NeoX-20B, a 20 billion parameter autoregressive language model trained on the Pile, whose weights will be made freely and openly available to the public through a permissive license. It is, to the best of our knowledge, the largest dense autoregressive model that has publicly available weights at the time of submission. In this work, we describe \model{}'s architecture and training and evaluate its performance on a range of language-understanding, mathematics, and knowledge-based tasks. We find that GPT-NeoX-20B is a particularly powerful few-shot reasoner and gains far more in performance when evaluated five-shot than similarly sized GPT-3 and FairSeq models. We open-source the training and evaluation code, as well as the model weights, at https://github.com/EleutherAI/gpt-neox.",2022,2022-04-14,https://arxiv.org/pdf/2204.06745v1,,large language model,True,e37018d3cfab9cfc29a7b78404e6c86ea18a907e,"['094ff971d6a8b8ff870946c9b3ce5aa173617bfb', '1ed66e048bb025e75aa5ea660545285212e5341f', '8342b592fe238f3d230e4959b06fd10153c45db1', '0b0d7d87c58d41b92d907347b778032be5966f60', 'd766bffc357127e0dc86dd69561d5aeb520d6f4c', '28c7e583d90ccfc5c3078dfc1d6b80a9ad90248d', 'af46b5ee6d0c1aada1c482d53018a50909aa4c90', '55c36748f2a7c060c3313349c730b053ed03fbf7', '7cbc2a7843411a1768ab762930707af0a3c33a19', '92a8f7f09f3705cb5a6009a42220a6f01ea084e8', 'bd44f34b47c8a4b6947695853fc2814ac69664a6', '39c77e29a232a9fb62b3a3c89c50f487d73e27ce', 'fb01415a0decfa3f3d6339930e95028ae1ff4170', '68f141724814839d556a989646194be88641b143', '3dc7dc1bea9a4f70c02b6759a0bda7aca0005a9e', '92173d081b15824d22a9ef070e118744ceee8052', '337f93eea5a89f81fcc71800a396490efdcc5afe', 'c3c3d371a19c693783cc3a9d9f8227cbbdcfc232', 'bc031724d5323b294e22a895977928b79fbe8a29', '17dd3555fd1ccf1141cf984347fa1b3fd6b009ca', '5548d8a116dff78827d658ef0bbf3fa0dcaec8f1', '267f1de5ff863ab03f8c48c7ac3df1d422de7c3b', 'a6d8d04962f84ae6225e72723869a002b9fc8036', '77d956cdab4508d569ae5741549b78e715fd0749', 'ff0b2681d7b05e16c46dfb71d980cc2f605907cd', '4566c0d22ebf3c31180066ab23b6c445aeec78d5', 'acbdbf49f9bc3f151b93d9ca9a06009f4f6eb269', '319b84be7a843250bc81d7086f79a4126d550277', '4b5b46ad3a50c10a46a77c5bc9f3a6295482774b', '5aab57cc0530560d82c74c055f664280619d7e81', '44ef6cf919250001836ed73c0d58b20ea1e2d308', '78bd4518950e3f0bcd6aa9f7f8e09cbbf13eb11f', '66c10bf1f11bc1b2d92204d8f8391d087f6de1c4', '2c871df72c52b58f05447fcb3afc838168d94505', '1adadbfa95e43a70fcd17e6ce947a0652b86bfc3', '4b0ec90dc10e51c1fc983edcd57bb86636d7b3ca', '73c85c91abc67aa875ae9aef1e635664041353b4', '6803adc7d8b891be652d18815f830f7a42a0f5b5', '7e5008713c404445dd8786753526f1a45b93de12', '57d1e7ac339e783898f2c3b1af55737cbeee9fc5', 'ca2f1088d3e581b2c6c75cf0ebc96506d620f64d', 'fdacf2a732f55befdc410ea927091cad3b791f13', 'db1afe3b3cd4cd90e41fbba65d3075dd5aebb61e', '355300e8b9c921fec04216a121ef198c8c751221', '3efbcfeeb0ea1051a71101d3318da4411081f0b8', '74276a37bfa50f90dfae37f767b2b67784bd402a', '814a4f680b9ba6baba23b93499f4b48af1a27678', '053b1d7b97eb2c91fc3921d589c160b0923c70b1', '725264948d7b6946259af5b8d966e996b9570f99', 'a942cc84412d6a52adab325909b52296c017df48', '90abbc2cf38462b954ae1b772fac9532e2ccd8b0', 'dbeeca8466e0c177ec67c60d529899232415ca87', '07363dd18fed7feb8de6cbf2e5be164c19655723', 'e6c561d02500b2596a230b341a8eb8b921ca5bf2', '46d4452eb041e33f1e58eab64ec8cf5af534b6ff', '04f4e55e14150b7c48b0287ba77c7443df76ed45', 'f51497f463566581874c941353dd9d80069c5b77', '207da6d2c07289bf72a2b5974bb3f011ebb5dd0d', '6c4b76232bb72897685d19b3d264c6ee3005bc2b', 'b3ea2d9c8e5ea3b87ace121f0bece71565abc187', '703685e969fed715e13937c11d7ecc5cc7c4dfd0', '70fe1f854bc59092ded4bf2939a6624a80e5e4c3', '8323c591e119eb09b28b29fd6c7bc76bd889df7a', '401dc39c2c8c910253d47980cfa3b4d2f7790d9b', '3c5f1ab37f70db503636075e15b3173f86eea00b', '572b6fe8d75032c159896c644319dacdf594e9c6', '04234cd1cad396f76b96042227041abc9e525b0a', 'd6a083dad7114f3a39adc65c09bfbb6cf3fee9ea', '7ee12d3bf8e0ce20d281b4550e39a1ee53839452', 'd9f6ada77448664b71128bb19df15765336974a6', '8b0f27bb594b1eaaf493eaf1e2ee723a2b0a19ad', '21da617a0f79aabf94272107184606cefe90ab75', 'afed6dc6900d3b37e528b9086661bba583d60bf6', 'fa8cc007f4169f0ccabebf38267560a475b54950', 'eefa0df7c5678fa6004f8b48dbbc1c2696702fee', 'ba618ec05a9dbef75310c5e4bcce8a559e0270b5', '1536e8958697c5364f68b2e2448905dbbeb3a0ca', 'c314d97d75b4a988b106ddcec8a40a4d3bcdb8bd', '88bb0a28bb58d847183ec505dda89b63771bb495', '80939dd8a5cad405053c88ed856c28791bdc0582', 'cdabff298e9467de9babf0baad04c19789cde44b', 'd07284a6811f1b2745d91bdb06b040b57f226882', '45dfef0cc1ed96558c1c650432ce39d6a1050b6a', '61c368138b0211323e8773174ac3132122da07ef', '932a5de79d8a8ebb75ea0c43493450fd9922e738', '6b93cedfe768eb8b5ece92612aac9cc8e986d12a', 'f010affab57b5fcf1cd6be23df79d8ec98c7289c', 'e0fe9b2f77288bc5e6f778611a49e62e98231f8c', '5ed791f810da580c78df6a052c6b9f2e258f6b0a', 'e11edb4201007530c3692814a155b22f78a0d659', 'd7b321d8d88381a2a84e9d6e8f8f34ee2ed65df2', '4e8ff3b4069a12a00196d62925bab8add7389742', '00beaaa3cc933ecafd815727eb082c28f1338a2e', '6d78d67d4f7f5fe2e66933778ab1faf119d21547', '56010a55d49ac1f42355538f494427fd22402be1', 'a6582abc47397d96888108ea308c0168d94a230d', '21abb6f22851e5447cd810dd9e70a4b8691cee51', '8c23e7627896b7571648896b7d61b6ef76ece982', 'd801ea85c8d0c80aaf2499a040b22173b3b7ce26', '3199d37b172a09f94840c0ade103fd4a9b4b9db1', 'df2b0e26d0599ce3e70df8a9da02e51594e0e992', '9405cc0d6169988371b2755e573cc28650d14dfe', 'cd18800a0fe0b668a1cc19f2ec95b5003d0a5035', '236f14013e4c961f69e1ec0c755cc97ee56bc24f', '694b3c58712deefb59502847ba1b52b192c413e5', '64c22174a3a43c1224c88ba37eae6421a0086730', '0ae623749b30de53a39cf05813f5f3842e422c01']",921,75,1631.5
